0,1,2,3,4,5,6,7,8,9,10,11
2699,143,11,430,-24,671,238,130,180,3,4,3
2736,22,9,503,108,2567,220,141,1535,3,32,5
2697,154,19,313,112,1921,237,120,2728,3,4,6
2873,147,13,212,41,1036,238,128,1812,3,10,2
2257,315,26,95,48,916,208,202,228,4,10,3
3059,60,11,671,245,390,216,119,1008,3,32,2
2932,34,19,272,62,1816,194,110,2920,3,32,2
2073,67,17,0,0,451,204,96,722,4,10,4
2413,149,12,124,-1,0,239,132,297,3,4,6
2952,74,9,134,25,4599,223,125,2155,1,23,5
2959,252,27,391,116,2794,246,226,633,3,13,2
2996,24,9,309,4,2624,220,141,1347,1,29,1
2564,206,13,450,163,916,252,173,957,3,3,3
2767,61,22,256,131,270,188,77,1681,1,30,5
3394,156,11,120,-2,4269,241,139,4052,3,23,7
3147,210,20,566,62,3336,254,183,1909,3,33,1
2556,1,13,295,-45,1362,214,151,1140,3,10,6
2551,171,18,175,42,1945,245,140,1754,3,2,3
2870,311,16,618,104,2135,227,191,824,3,11,5
2909,247,7,201,13,5340,246,179,5451,1,16,2
2198,281,11,30,-8,1519,241,191,912,4,17,4
2952,29,10,242,22,693,219,137,2229,1,29,2
2073,102,18,30,5,612,215,90,95,4,3,4
3020,304,14,42,11,3031,233,191,618,1,29,1
2510,333,13,30,6,1273,223,172,1173,3,17,6
3366,198,3,134,2,2655,242,160,577,3,38,7
3299,170,17,532,20,4136,245,140,2098,3,33,1
2095,207,12,0,0,1414,251,173,815,4,1,4
2051,132,29,30,14,579,211,66,641,4,1,4
3411,107,15,313,173,3839,221,102,3421,3,39,7
2238,133,20,60,13,541,226,98,1764,4,3,4
2380,35,19,242,110,787,194,108,930,4,6,6
2074,216,21,0,0,1068,254,189,335,4,17,4
2372,139,9,30,-1,524,238,135,883,3,2,3
3247,7,8,350,20,4410,225,151,2273,1,38,7
2589,37,2,210,-7,360,234,151,6212,1,29,5
2254,177,35,234,134,1092,235,125,510,4,3,4
3296,138,7,30,0,1570,238,139,3099,1,38,1
2268,14,35,134,72,700,148,98,511,4,10,6
2095,314,32,108,62,576,196,208,541,4,10,3
3403,113,32,201,84,2131,187,33,780,3,40,7
2739,65,22,175,105,175,188,74,966,1,30,5
2414,6,35,335,-10,752,152,114,1517,4,10,3
2305,160,28,457,169,1273,233,108,759,4,3,4
2206,141,28,85,48,1442,220,82,849,4,3,4
2701,138,12,212,5,1371,236,125,782,3,11,3
2175,336,11,0,0,1033,225,169,525,4,14,4
2169,53,2,30,-13,1233,234,150,1064,4,4,4
2920,169,11,607,76,2649,245,147,1826,3,26,5
2559,175,37,313,152,1319,230,116,1082,3,4,3
2962,204,3,175,29,1905,242,161,2654,3,23,2
2139,136,32,67,39,847,208,59,192,4,3,4
3093,297,8,67,5,4710,238,181,2455,1,29,2
2891,112,24,201,64,1080,206,66,300,1,30,5
2835,215,18,212,64,1006,254,185,1733,3,13,5
2199,122,31,170,99,834,199,48,228,4,3,4
2137,357,32,247,-43,745,165,136,700,4,10,6
3320,106,22,371,35,1616,207,72,2053,1,38,1
3337,202,3,573,42,949,241,160,1371,3,32,7
2421,327,23,390,183,825,208,185,1116,4,10,6
3402,302,8,283,29,2250,237,177,2579,3,38,7
2317,310,18,95,35,366,225,196,553,4,10,3
2387,121,15,234,17,1208,227,108,745,4,6,3
2039,114,35,361,140,376,182,23,960,4,3,3
2063,100,18,30,1,912,212,87,190,4,1,4
2968,94,9,391,54,3564,226,122,2069,1,29,2
2978,248,11,607,80,5867,248,189,5991,1,29,2
3146,26,19,402,53,3201,195,117,3195,1,29,1
3399,96,19,150,13,2620,210,85,2003,3,39,7
3169,119,11,0,0,1343,231,121,2469,1,22,1
2618,61,14,470,87,1130,210,108,812,3,11,3
3289,173,12,335,65,3314,246,149,1988,1,29,7
2118,317,11,60,4,1129,231,179,1302,4,17,4
2785,329,16,330,44,1784,219,178,1084,3,10,5
2202,59,26,216,102,361,176,65,443,4,2,6
2763,144,18,300,95,648,234,114,480,1,30,5
3409,111,29,67,25,1621,196,48,1718,2,39,7
2443,49,21,42,1,805,189,90,1383,3,10,6
2401,285,23,234,70,1530,233,219,437,4,10,6
2975,85,10,270,30,5609,222,118,3818,1,29,2
3214,151,12,108,-4,1165,240,132,2616,3,32,1
2302,305,26,95,46,969,215,212,524,4,5,6
2228,134,25,134,70,1423,220,83,807,4,3,4
2359,333,22,192,63,972,205,178,192,4,6,3
2153,103,38,134,81,618,163,0,67,4,3,4
2920,348,11,124,23,4158,222,161,4050,1,29,2
3101,333,25,469,51,3520,199,180,1531,3,39,1
2551,157,8,0,0,700,241,145,1112,3,4,6
2173,341,16,541,128,591,215,167,872,4,10,3
3284,33,7,360,58,5394,226,143,474,1,38,1
2373,11,4,503,220,1390,232,153,659,4,6,3
2740,137,32,201,-65,541,208,60,376,1,30,5
2438,87,9,30,4,400,225,123,1318,4,6,4
2510,14,12,134,27,180,216,143,1724,4,5,6
2042,305,29,300,193,270,209,216,853,4,5,6
2832,136,15,67,19,2512,232,114,1844,1,30,2
1952,111,7,0,0,42,233,134,309,4,1,3
3277,100,18,30,-6,2495,212,88,3989,2,33,7
2612,178,30,331,156,1036,241,135,1075,3,3,3
2532,158,18,201,64,828,240,127,872,3,2,3
2476,85,3,0,0,433,234,147,1261,4,6,4
3350,193,9,859,148,2952,247,162,1148,3,33,7
2726,192,19,365,-3,2239,251,163,2396,3,4,3
2137,46,28,258,187,283,167,68,247,4,10,3
2038,336,38,127,98,150,161,171,642,4,10,3
2273,338,24,218,51,741,199,172,993,4,10,6
3179,32,9,295,-35,2832,221,138,1507,1,29,1
2353,239,15,256,59,1123,252,197,751,4,6,4
3332,0,7,771,37,793,228,155,1300,3,32,7
2277,328,22,175,111,1064,209,184,752,4,6,3
2604,53,12,306,52,1103,214,119,1149,3,10,2
2985,305,8,534,85,5633,236,177,4335,1,29,2
2342,353,22,379,217,959,197,154,1325,4,10,3
2507,271,19,268,81,558,243,212,277,4,10,6
2463,231,20,417,96,725,254,200,1292,4,6,6
2408,343,6,30,3,408,231,161,582,3,10,6
2359,344,21,0,0,532,203,165,607,4,10,6
2971,111,25,391,226,1952,204,63,721,3,13,5
3134,135,0,42,0,4109,238,156,1637,1,23,2
2646,108,13,85,20,2240,224,109,2454,3,2,3
2126,333,4,30,-6,1307,234,163,1332,4,17,4
2694,331,26,120,65,1341,198,181,1867,3,13,6
2495,302,22,240,81,192,223,209,774,4,10,3
2840,58,13,60,13,931,211,113,216,1,30,5
2984,84,17,95,24,1538,210,93,2012,1,30,2
2881,346,22,283,40,785,200,162,1289,3,33,2
2420,54,17,270,94,932,203,103,1211,4,6,6
2596,94,11,67,0,2023,224,117,2114,3,10,6
2287,101,16,474,124,1440,217,97,987,4,2,4
2437,95,28,216,63,750,186,44,633,4,1,3
3474,317,17,90,27,1604,223,188,1958,2,40,7
2110,310,8,0,0,1243,235,175,1100,4,1,4
2791,110,27,134,36,792,198,52,1374,3,13,5
2451,113,21,153,36,966,214,82,1020,3,4,3
2116,168,16,0,0,1216,244,139,1224,4,1,4
3225,62,13,424,14,2096,213,113,1027,3,31,1
3404,162,17,30,4,4204,242,133,4080,3,33,7
3158,247,15,646,73,216,250,200,2573,3,23,2
2865,311,16,612,99,2106,227,191,841,3,11,5
2219,141,20,268,93,1195,230,105,618,4,3,4
2245,309,20,120,34,1300,223,199,661,4,10,6
2249,113,34,255,149,816,184,28,272,4,3,4
3430,185,15,938,81,3340,249,156,1233,3,36,7
2310,191,23,339,129,1214,250,160,1142,4,3,4
2176,339,11,42,4,1214,224,167,1087,4,4,4
2832,107,17,258,73,1889,217,92,960,3,13,5
2872,215,19,474,40,845,254,186,1689,3,4,5
2563,333,9,210,21,1443,229,168,1524,3,2,5
2739,135,12,85,9,2489,235,124,2188,3,11,5
3051,234,8,558,-7,180,248,178,1273,3,23,2
2932,16,16,384,134,4658,204,133,5089,1,12,2
2345,307,31,67,36,711,204,216,721,4,10,6
3217,265,11,698,99,624,245,192,752,3,32,2
1972,43,44,67,62,95,107,15,351,4,1,3
2586,47,20,216,76,1443,193,97,1589,3,2,6
2528,139,13,30,6,1057,236,124,1826,3,4,3
2404,0,0,0,0,1165,238,156,1003,3,16,6
3393,166,26,408,234,1770,238,121,551,3,39,7
2767,25,8,0,0,902,223,143,2125,3,17,1
2125,307,36,85,59,1061,194,219,324,4,10,3
1879,23,18,108,28,134,200,124,875,4,2,3
2283,23,8,0,0,1138,223,144,738,4,5,4
3351,228,11,108,1,4500,250,183,3513,3,35,7
2740,76,31,150,87,170,165,32,1738,1,30,5
2979,232,10,350,34,1806,250,183,2418,3,32,2
2453,271,18,437,66,900,243,210,256,4,10,6
3398,150,8,641,169,660,240,142,420,2,40,7
2345,92,13,0,0,459,220,109,541,4,2,4
1971,307,41,90,85,120,181,221,218,4,10,3
2326,316,23,255,32,1168,214,197,845,4,2,3
3375,160,17,750,96,4323,241,131,2285,3,38,7
3453,69,10,720,104,3503,221,122,1383,3,37,7
3390,174,11,990,151,2912,246,150,1753,3,38,7
3159,277,11,95,31,2774,242,193,573,3,24,1
3439,78,22,67,0,1800,194,71,1907,2,39,7
2990,180,20,516,180,1879,248,148,845,3,13,2
2670,19,9,258,22,3301,220,143,3047,3,10,1
2321,93,23,339,137,1087,198,65,1266,4,6,4
2284,112,29,150,59,509,196,47,1782,4,3,4
2358,234,15,234,68,853,252,194,495,4,6,4
2389,122,26,42,13,541,210,69,1291,4,4,3
2289,340,10,0,0,1082,226,165,792,4,14,6
3280,298,17,484,97,646,232,202,256,2,33,1
2126,352,24,30,8,601,192,153,872,4,10,6
3394,123,25,67,31,4168,211,70,3864,3,33,7
3450,311,15,702,81,2079,228,189,633,3,40,7
2000,318,7,30,4,108,234,172,268,4,17,4
3224,8,11,677,149,4200,218,147,3426,1,29,1
3122,60,8,175,20,1907,223,131,2732,1,29,2
3288,334,16,600,188,3494,217,174,3553,3,40,7
2925,176,14,331,87,886,247,150,2282,3,33,5
2374,107,31,268,149,474,187,36,1829,4,3,4
3243,159,27,150,59,1766,233,108,366,3,39,7
3241,341,15,0,0,3048,216,167,2631,3,23,7
2264,54,15,60,13,124,207,110,939,4,10,6
2778,135,4,277,28,2017,238,145,2448,1,12,2
2946,110,10,120,9,4015,229,120,1952,1,12,1
3148,104,30,175,49,1343,187,39,2279,1,30,1
2115,127,12,0,0,1159,232,119,1348,4,17,4
2515,63,1,0,0,1992,236,153,1964,3,17,6
3375,124,13,309,175,2758,231,117,551,3,32,1
2993,58,18,175,26,661,199,96,552,1,29,1
3073,86,13,42,4,1312,218,108,1690,3,13,1
2264,130,29,127,67,850,208,62,1445,4,3,4
2459,309,15,30,4,828,230,191,633,3,17,6
3341,250,25,350,77,3442,248,222,1485,3,32,7
3217,166,12,120,7,2280,244,144,1698,3,27,1
2873,310,24,277,115,361,215,205,1101,3,22,1
3392,84,7,552,43,1770,227,129,2379,3,38,7
2804,148,10,30,4,2016,239,136,2326,3,26,5
2485,268,6,0,0,1253,243,178,1187,3,17,6
3024,184,15,361,138,6073,249,156,4963,1,30,2
2957,322,19,457,197,552,217,187,1291,3,33,1
2401,296,24,350,160,319,225,215,1825,4,6,3
3239,6,10,591,31,1842,222,150,497,3,22,1
2116,101,34,67,38,721,174,20,60,4,3,4
2808,101,15,216,55,1898,219,101,811,3,31,5
2631,105,16,306,46,997,219,98,1674,1,30,2
2684,313,19,192,64,1054,223,194,1895,1,29,2
3358,152,7,30,3,2799,240,144,732,3,35,7
2053,264,14,0,0,421,246,199,277,4,4,4
2850,156,16,192,27,780,240,130,391,1,30,5
2415,220,34,67,33,551,248,203,541,3,4,3
3072,199,22,685,256,1529,253,171,450,3,13,2
2768,356,15,268,29,1717,213,154,1149,3,10,5
2837,36,17,485,-90,513,200,113,2167,1,29,2
2036,80,16,180,104,212,209,94,510,4,1,3
3136,14,2,534,60,1813,235,155,2644,3,32,1
3095,170,24,210,70,2395,242,130,1570,3,27,1
2232,324,15,30,-5,870,223,181,390,4,10,3
2302,33,8,0,0,404,222,139,825,4,4,4
2345,317,17,30,10,362,223,188,648,3,10,6
3134,331,15,324,30,384,219,176,1803,2,22,1
2127,284,31,277,53,408,222,235,750,4,10,6
2755,100,25,309,122,2375,197,59,2232,3,10,3
2511,316,28,134,37,765,204,202,636,3,10,6
3111,9,10,360,94,1458,219,148,1065,3,33,2
2991,22,5,404,49,3849,229,149,1489,1,29,2
2850,227,28,283,24,854,252,208,443,3,13,2
2685,259,14,108,-9,1383,247,200,1116,3,23,5
2570,321,31,150,78,806,192,199,335,3,33,6
2147,332,16,240,83,474,218,175,485,4,10,3
2427,116,20,300,86,636,217,87,1406,4,1,6
3149,96,13,395,74,4335,220,107,3288,1,29,1
3238,78,6,175,4,3513,230,137,1839,1,38,7
2304,122,33,421,179,1146,195,40,648,4,3,4
3356,198,1,350,27,872,239,157,2070,3,32,7
3210,266,7,384,63,2388,243,180,443,3,32,1
2965,75,16,60,13,1588,207,95,1999,3,32,2
2776,67,23,0,0,190,188,73,1415,1,29,5
3602,347,12,362,65,1879,221,161,1706,2,40,7
2134,268,24,268,70,480,241,224,1061,4,1,6
2647,57,13,150,38,2234,212,115,2192,3,10,6
3034,303,11,485,-86,1919,235,186,2268,3,31,2
2714,61,11,180,46,210,218,121,2180,1,29,5
2444,47,16,573,100,782,204,110,1350,4,10,6
3018,74,8,400,53,5284,226,129,6127,1,12,1
2335,61,17,153,28,1065,202,98,1026,4,3,3
3470,314,14,738,101,2163,228,187,543,3,39,7
2713,87,20,67,9,270,204,80,524,1,30,5
2060,254,12,30,-6,895,248,193,210,4,17,4
2998,242,5,480,20,4436,243,170,4858,1,12,2
3525,30,7,301,32,1401,226,143,977,2,40,7
2703,151,9,342,148,2489,240,140,1063,3,4,3
2985,0,5,150,9,1471,231,156,633,3,32,2
3376,321,16,443,71,1425,222,185,938,3,39,7
2128,25,35,466,167,503,142,77,324,4,5,3
3666,4,17,1130,311,5198,206,145,3677,3,40,7
2842,228,17,497,10,875,254,195,1772,3,4,5
3737,2,17,1050,328,4990,206,146,3136,3,40,7
3099,0,1,390,14,1288,236,156,1302,2,23,1
2135,53,15,0,0,920,207,109,1477,4,17,4
3242,0,1,497,-31,767,236,156,3054,2,23,2
2703,75,27,95,61,108,178,50,1638,1,30,5
2054,311,10,0,0,451,233,179,255,4,4,4
2280,126,18,30,5,661,224,97,731,4,4,3
2307,25,16,150,19,780,203,125,680,4,2,3
2754,47,20,134,67,150,191,95,1250,1,29,5
2295,29,20,90,32,1050,191,111,875,4,5,6
2317,230,28,466,23,1276,252,212,800,4,6,4
3120,52,8,210,24,5310,222,131,768,1,29,1
2572,36,11,150,4,1689,215,130,1848,3,2,6
3050,194,10,658,-32,5839,249,164,3065,1,29,2
3227,9,14,932,103,2120,211,144,2233,3,38,7
2293,119,19,67,20,330,220,92,1572,4,4,4
2984,159,21,424,103,732,239,122,2496,1,29,1
2504,225,1,240,23,908,239,159,4696,1,18,2
3185,315,9,127,7,4436,233,177,793,3,23,1
2332,30,4,484,251,1406,231,149,997,4,2,4
3153,5,11,819,136,1694,218,149,2269,3,31,1
2673,171,18,240,39,2255,245,139,2424,3,4,3
3108,331,12,42,7,3660,225,172,3090,3,22,1
3140,18,2,750,59,1706,234,154,2824,3,32,1
2955,20,14,30,4,874,210,135,2228,3,24,1
2647,77,13,95,1,2163,216,110,2101,3,10,6
2662,107,16,162,62,1612,220,99,1195,3,11,3
2527,178,14,0,0,1110,248,151,1507,3,4,6
2426,81,19,182,67,630,204,85,371,4,1,3
3066,95,17,67,9,1259,213,92,1627,3,32,1
3702,33,7,1167,256,5168,226,143,3415,3,40,7
3243,76,2,170,33,2575,235,150,2733,1,29,7
2139,259,21,42,4,902,246,218,1454,4,17,4
2576,169,24,0,0,1776,242,129,1292,3,17,3
2954,257,12,451,163,1565,247,193,2412,3,32,2
2360,325,24,240,112,939,207,188,993,4,10,6
2566,77,9,404,120,616,224,125,1084,3,2,6
2305,137,9,0,0,849,237,134,815,4,17,4
2308,295,15,67,5,1470,235,197,513,4,10,6
2488,18,14,216,38,994,210,137,301,4,6,6
2576,40,13,218,50,417,212,124,953,4,6,3
2488,95,8,0,0,1187,229,128,1368,3,10,6
3126,110,10,272,-22,6169,229,120,1177,1,29,1
3343,42,13,201,9,3561,211,122,2727,3,39,7
2714,95,28,153,82,182,187,46,684,1,30,5
3447,35,8,42,2,3207,224,140,2418,1,35,7
2561,339,14,247,92,726,219,168,1308,3,11,5
2911,298,16,450,74,1154,232,199,764,3,32,5
3279,88,7,258,16,6063,229,131,339,1,22,1
2743,62,7,201,27,2325,226,134,6685,1,12,2
3133,18,3,300,49,3710,233,153,1292,1,29,1
2309,112,4,0,0,95,235,142,30,4,11,4
2336,349,27,342,136,1100,185,155,912,4,10,6
2156,158,8,0,0,1127,242,146,888,4,17,4
3016,352,7,30,3,1182,229,158,2535,1,29,1
2561,283,8,481,91,865,241,181,920,3,2,3
3292,11,19,828,135,2442,199,134,2177,3,40,7
3420,105,16,228,23,2310,219,99,3628,1,38,7
3265,141,16,330,-13,3894,234,116,1865,3,33,2
2398,265,19,42,5,1273,245,214,295,4,10,6
2199,146,27,67,41,1456,225,90,828,4,3,4
2209,140,24,95,51,1431,225,92,806,4,3,4
3152,138,13,720,111,932,235,122,1994,3,33,2
2784,148,15,0,0,2782,238,125,2292,1,29,5
2135,13,8,0,0,882,225,149,1493,4,17,4
2437,233,9,351,-42,992,249,181,1323,3,2,3
2700,90,13,242,43,3588,219,107,2389,3,11,2
3167,105,10,42,0,2605,228,120,2876,3,23,1
2685,212,20,295,78,2136,254,185,2508,3,4,3
3186,94,14,134,17,1292,219,105,1248,1,29,7
2330,123,41,361,230,828,173,0,361,4,3,4
2769,86,15,60,-11,537,214,99,268,1,30,5
3294,83,17,365,60,3724,208,91,1634,1,39,7
3381,2,18,510,194,4174,202,145,3714,3,40,7
3644,11,14,1092,289,5091,210,141,3622,3,40,7
2199,82,19,190,73,1207,204,84,600,4,10,4
3207,115,11,242,0,2072,229,119,2866,1,29,7
2448,120,8,30,4,390,234,132,1302,4,6,4
2368,45,3,0,0,551,233,150,1341,4,16,3
2370,128,9,0,0,1127,235,131,741,4,6,4
2379,102,18,134,13,598,213,87,700,4,1,3
3241,130,11,242,75,592,234,124,2052,2,13,1
2722,209,14,60,8,3864,252,176,2079,3,26,2
2042,79,28,30,12,514,176,0,658,4,1,4
2723,11,15,134,25,2285,208,140,2172,1,29,2
3394,117,10,323,55,1849,231,124,3072,2,38,1
3097,9,24,607,13,2845,186,129,2670,3,24,2
3105,257,16,190,39,5608,248,205,2457,1,22,2
3309,61,12,212,18,4187,215,116,3621,3,33,1
2321,120,9,371,59,218,232,127,518,4,4,3
2591,87,22,541,-8,811,198,70,1136,3,4,3
2733,8,19,323,124,1703,199,137,2532,3,10,2
2299,120,34,108,58,361,191,35,1860,4,3,4
3001,148,22,457,256,1909,232,106,812,3,13,5
3362,8,7,371,107,3424,227,152,3289,3,32,7
2182,7,15,0,0,1348,208,143,684,4,10,3
3343,94,16,30,0,3684,214,95,2569,3,23,7
2153,40,22,30,10,1256,185,94,543,4,14,4
2896,88,8,30,5,1379,227,128,1518,1,29,2
2418,277,23,391,148,990,237,221,270,4,10,6
2351,326,25,404,158,1087,202,188,977,4,10,6
2791,86,28,67,35,1504,180,43,1318,3,33,5
3525,8,12,488,146,1445,217,147,1929,2,40,7
2766,48,21,30,15,778,190,92,2058,1,20,1
2704,311,10,216,148,1782,233,180,1415,3,13,6
3353,105,10,180,31,1940,228,120,3340,1,38,7
2348,131,29,210,107,234,211,66,1768,4,3,4
3060,124,15,366,95,3891,227,107,2394,1,30,2
2554,33,19,120,19,212,196,112,1438,3,10,6
3195,168,10,240,-11,760,244,147,2240,3,23,2
3450,314,16,362,31,5087,225,190,4142,3,38,7
3157,118,28,180,38,1863,202,55,2616,1,29,7
2285,114,22,212,92,984,211,76,1326,4,3,4
3429,131,14,42,-4,3173,232,117,1071,3,35,7
2949,66,17,150,48,5584,204,96,1273,1,30,2
2304,144,24,297,78,361,227,96,722,4,3,3
2938,11,14,633,143,2912,212,142,1326,3,32,2
2699,76,22,95,55,120,194,73,1753,1,30,5
3384,353,6,170,6,2509,230,158,2470,1,40,7
2574,54,22,127,46,420,188,84,1617,3,10,6
3268,6,9,210,34,3218,223,151,2242,1,29,1
2767,257,19,190,73,993,248,212,1879,3,4,5
3004,115,13,379,39,5324,227,113,5945,1,12,2
2029,117,39,124,81,182,174,11,525,4,1,3
3008,325,21,90,-17,769,213,186,1120,3,31,1
2563,152,9,0,0,1383,240,139,1027,3,17,5
3365,56,35,247,165,2579,145,32,484,3,39,7
3018,11,18,379,159,1154,202,136,3571,3,24,1
3348,141,27,331,191,1350,221,84,858,3,39,7
3264,16,16,170,14,2096,206,134,351,3,35,7
3399,105,15,201,38,2512,221,103,1116,3,39,7
2281,83,8,0,0,228,227,128,421,4,11,4
2128,55,18,127,73,277,199,97,547,4,10,3
2313,258,10,0,0,600,246,188,598,4,17,4
2601,31,8,256,-8,1041,222,140,256,1,29,2
2564,252,26,134,46,949,246,226,1734,3,33,6
2744,60,13,351,70,376,213,114,2347,1,29,5
2328,119,11,0,0,283,231,121,309,3,3,6
3373,273,9,120,20,2658,243,185,2372,1,39,7
2298,174,9,0,0,1290,245,152,892,4,17,4
2449,355,22,30,13,1230,194,150,713,3,10,6
2669,50,15,162,45,1902,207,111,1943,3,4,6
2771,91,21,258,83,268,202,74,2563,1,24,5
3381,191,16,190,49,1998,251,162,816,3,40,7
2929,83,24,60,-22,497,191,63,408,1,22,1
2587,341,17,190,24,769,213,168,1856,1,30,2
2840,341,17,67,22,4347,213,168,4995,1,29,2
2520,100,16,30,4,942,217,98,467,3,13,3
2834,98,5,0,0,1725,233,138,1919,3,17,5
3176,74,15,42,3,2670,209,99,1689,3,31,1
3256,33,11,240,45,5134,216,133,170,1,22,1
2200,300,39,124,58,716,194,230,566,4,10,3
2241,293,30,210,152,706,217,228,967,4,10,6
2240,133,32,256,162,649,206,58,175,4,3,4
2221,3,12,0,0,1144,217,150,313,4,17,4
3081,344,7,30,6,2014,229,162,1230,3,21,1
2693,25,9,182,40,2151,221,141,1986,3,10,6
2352,0,5,201,58,942,231,156,577,4,6,4
3152,90,5,350,18,4329,232,139,1937,1,29,2
2140,143,29,42,20,1114,218,78,469,4,3,4
2715,62,18,150,48,170,201,94,1811,1,29,5
3017,212,15,335,104,5301,253,180,1423,1,29,2
2414,274,25,30,16,1084,237,226,764,4,10,6
2316,99,21,474,22,1357,206,76,938,4,2,4
2978,50,15,295,-16,4545,206,110,2301,1,29,2
2253,329,22,85,20,1460,208,182,390,4,10,6
1992,288,17,247,70,420,236,206,819,4,1,6
1950,7,35,190,101,162,151,114,691,4,5,6
2959,127,14,268,23,3755,230,112,6011,1,29,2
2517,313,21,192,67,713,218,198,485,3,10,6
3389,176,10,1128,187,2960,246,152,1460,3,38,7
2850,185,11,330,50,2307,248,158,2072,3,26,5
3116,313,29,228,95,2885,204,206,2683,3,33,1
2606,114,5,351,88,2382,235,141,451,3,2,3
2799,72,8,0,0,664,226,130,175,1,30,5
3198,309,19,108,15,2948,224,198,2445,1,29,1
2286,71,17,0,0,1332,205,95,819,4,17,4
2326,44,24,108,11,256,181,85,1101,4,10,6
3308,146,5,127,12,3890,239,146,2375,1,38,7
3155,162,12,108,17,2363,243,142,2854,1,29,7
2269,106,37,277,169,834,170,10,301,4,3,4
2889,117,24,785,260,2732,210,71,1725,3,10,2
3072,76,19,591,240,604,201,84,1015,1,30,2
2851,212,23,376,112,1742,254,187,2161,3,13,5
2797,93,26,295,144,309,191,53,1890,1,30,5
2514,342,3,0,0,1132,235,159,1631,3,17,6
2700,74,24,124,47,134,188,65,1958,1,30,5
2685,60,10,0,0,1337,219,123,700,3,31,5
3227,254,13,182,46,2696,248,196,1142,3,23,1
3114,21,12,0,0,3771,213,137,1146,1,30,1
2804,103,9,30,-6,1936,228,122,2423,3,17,5
3249,234,6,362,62,2755,246,173,1048,3,32,1
2208,148,30,150,88,1107,221,83,492,4,3,4
3288,335,21,525,148,3876,206,175,2148,3,31,1
2255,305,10,0,0,1648,235,181,960,4,17,4
3138,208,6,242,26,1506,245,165,2290,3,23,1
2331,185,15,324,218,957,249,157,430,4,6,4
3234,23,7,350,13,3606,225,145,3863,1,23,1
2578,49,5,382,22,1401,229,143,1622,3,2,5
3004,32,15,400,82,4727,207,124,3504,1,29,1
2117,96,38,108,66,362,157,0,306,4,3,4
3386,287,7,361,36,1637,240,179,726,3,38,7
3332,125,11,212,39,2438,232,121,2613,1,39,7
3364,43,17,90,16,3762,200,109,2886,3,39,7
3083,344,15,30,5,805,216,164,2443,1,30,1
3348,349,18,108,4,4213,207,160,4061,1,38,7
2803,51,6,0,0,721,226,138,153,1,30,5
2667,53,14,566,24,794,210,113,1173,3,11,3
2830,23,18,258,168,268,198,123,1464,1,30,5
2313,272,33,60,32,1413,228,241,750,4,10,6
2157,34,22,85,10,295,187,103,649,4,10,6
2827,157,25,120,79,1924,234,110,1008,3,13,5
3408,95,11,595,175,2126,224,116,1516,1,35,7
3152,239,21,537,93,3383,252,209,1337,3,13,1
3021,42,12,446,16,1050,214,126,1834,3,32,1
2380,131,10,170,21,1300,235,127,616,4,6,3
2800,99,10,150,13,600,226,119,201,1,30,5
3031,330,13,175,46,2576,224,174,1883,3,32,2
2265,329,29,67,27,430,191,186,426,4,10,3
2739,75,7,30,-1,1006,228,133,1463,3,20,6
3323,10,16,60,9,3701,207,140,2257,1,37,7
2690,105,18,170,35,2293,215,89,2505,3,11,3
2287,163,6,0,0,255,242,150,484,4,11,4
2150,178,21,67,22,335,247,144,525,4,1,3
2312,321,23,67,32,1440,212,192,497,4,10,6
2369,332,30,256,187,1252,188,181,1180,4,10,3
3263,90,10,162,17,2658,224,118,1594,3,38,7
2750,355,8,0,0,2864,225,157,5613,1,20,2
2235,114,28,120,38,743,199,52,1549,4,3,4
2214,135,30,42,26,1273,211,66,1018,4,3,4
3271,102,15,242,-27,2489,219,100,3759,2,23,1
3073,52,10,335,89,1732,218,125,3596,3,33,1
3271,296,26,361,88,4243,222,219,2338,3,39,7
2588,31,6,430,27,552,228,145,743,3,17,5
2336,340,15,162,20,1519,217,168,633,4,10,6
2393,0,1,90,11,192,236,156,335,3,10,6
2659,15,21,0,0,1416,191,126,1771,3,13,6
2548,299,28,30,20,1103,217,219,1754,3,10,2
2078,114,8,0,0,1328,232,129,663,4,1,4
2752,126,8,162,29,2557,235,132,1842,1,12,2
3243,41,14,134,31,1288,209,120,2400,1,23,1
3401,63,14,258,52,3025,211,108,1448,3,38,7
2363,40,18,0,0,532,198,108,488,4,6,4
2568,74,11,182,40,514,219,116,1510,3,10,6
2311,327,22,0,0,942,208,185,902,4,17,6
2475,322,9,30,8,636,232,173,1271,4,10,6
2256,125,19,0,0,1376,224,97,497,4,3,4
2330,95,22,67,20,319,201,69,752,4,4,3
2073,304,22,30,9,806,222,207,690,4,10,3
3411,121,16,309,173,3797,225,103,3354,3,39,7
3331,202,13,30,-4,4474,251,170,3342,3,33,7
2948,327,10,525,33,2828,229,172,1362,3,31,2
2965,83,9,616,59,793,224,122,1906,1,29,2
2448,359,22,30,10,1259,195,145,706,3,10,6
2227,346,23,0,0,1124,195,161,607,4,10,4
