Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness,Soil_type,Cover_Type
0.649559357,0.430555556,0.106060606,0,0,0.251229451,0.948818898,0.57480315,0.239369859,0.75,0.425,6
0.652151374,0.997222222,0.136363636,0.115962777,0.054908486,0.021076296,0.877952756,0.61023622,0.243831033,1,0.125,6
0.584240539,0.986111111,0.166666667,0,0,0.158774765,0.87007874,0.614173228,0.107486407,1,0.35,4
0.816485226,0.544444444,0.151515152,0.088761632,0.023294509,0.0910496,0.976377953,0.645669291,0.343092151,0.5,0.575,1
0.649818559,0.983333333,0.060606061,0.060844667,0.003327787,0.056484474,0.913385827,0.618110236,0.218876342,1,0.15,6
0.646448937,0.3,0.196969697,0.354330709,0.400998336,0.128705915,0.881889764,0.429133858,0.104558762,1,0.05,3
0.567651633,0.813888889,0.348484848,0,0,0.185471406,0.897637795,0.846456693,0.132859334,1,0.425,4
0.655002592,0.25,0.106060606,0.394416607,0.003327787,0.129829985,0.901574803,0.511811024,0.543147916,0.25,0.45,2
0.787195438,0.188888889,0.151515152,0.077308518,0.023294509,0.291414922,0.866141732,0.476377953,0.229332218,0.75,0.8,2
0.631933644,0.788888889,0.333333333,0.219040802,-0.039933444,0.025291555,0.921259843,0.854330709,0.081137599,1,0.25,3
0.797045101,0.2,0.045454545,0.16750179,0.063227953,0.19853871,0.917322835,0.57480315,0.378223895,0.25,0.725,1
0.802229134,0.322222222,0.287878788,0.150322119,-0.016638935,0.339749895,0.858267717,0.350393701,0.253450439,0.75,0.775,2
0.757387247,0.805555556,0.212121212,0.244810308,0.206322795,0.249683856,0.933070866,0.779527559,0.150843441,0.75,0.775,2
0.67340591,0.616666667,0.196969697,0.183249821,0.091514143,0.162709007,0.992125984,0.720472441,0.150146382,0.75,0.1,3
0.872731985,0.458333333,0.166666667,0.780959198,0.212978369,0.392721652,0.960629921,0.566929134,0.24689809,0.75,0.95,7
0.659927424,0.483333333,0.106060606,0.068002863,0.03327787,0.072080933,0.960629921,0.602362205,0.147079325,1,0.15,3
0.680404355,0.894444444,0.303030303,0.042949177,0.03327787,0.18406632,0.850393701,0.74015748,0.182350481,0.75,0.825,6
0.491187144,0.072222222,0.333333333,0.109520401,0.074875208,0.016861037,0.74015748,0.440944882,0.101770528,1,0.05,6
0.773198548,0.244444444,0.090909091,0.214745884,0.076539101,0.589012224,0.905511811,0.531496063,0.272131605,0.25,0.3,2
0.543286677,0.238888889,0.636363636,0.042949177,0.074875208,0.057327526,0.539370079,0,0.035689391,1,0.075,4
0.606531882,0.763888889,0.424242424,0.077308518,0.073211314,0.146269496,0.917322835,0.913385827,0.028021748,1,0.15,3
0.663556247,0.986111111,0.333333333,0.077308518,0.041597338,0.189405648,0.771653543,0.594488189,0.210511641,0.75,0.25,3
0.663297045,0.85,0.409090909,0.021474588,0.029950083,0.23788113,0.834645669,0.838582677,0.206608114,0.75,0.325,6
0.720839813,0.113888889,0.136363636,0.021474588,-0.003327787,0.214978221,0.87007874,0.527559055,0.234351039,0.75,0.425,5
0.704769311,0.219444444,0.303030303,0.12884753,0.051580699,0.025291555,0.791338583,0.318897638,0.339606859,0.25,0.725,2
0.796008294,0.363888889,0.227272727,0.088761632,0.018302829,0.465926654,0.909448819,0.44488189,0.347274502,0.25,0.725,1
0.856143079,0.872222222,0.393939394,0.274874732,0.178036606,0.069832795,0.822834646,0.799212598,0.091314652,0.5,0.825,1
0.885692068,0.922222222,0.090909091,0.322118826,0.079866889,0.670788253,0.917322835,0.649606299,0.593057298,0.75,0.95,7
0.759201659,0.125,0.075757576,0.375089477,0.021630616,0.678656737,0.897637795,0.559055118,0.436219155,0.25,0.575,1
0.609642302,0.85,0.363636364,0.085898354,0.076539101,0.167767318,0.862204724,0.818897638,0.208420466,1,0.25,6
0.788232245,0.141666667,0.136363636,0.516821761,0.257903494,0.807503161,0.87007874,0.507874016,0.730796041,0.25,0.3,1
0.605495075,0.613888889,0.515151515,0.068002863,0.113144759,0.191934804,0.976377953,0.807086614,0.080301129,1,0.025,6
0.539398652,0.741666667,0.348484848,0.212598425,0.038269551,0.074750597,0.952755906,0.877952756,0.138017566,1,0.025,6
0.856143079,0.019444444,0.318181818,0.608446671,0.236272879,0.346494309,0.75984252,0.531496063,0.299316883,0.75,1,7
0.83903577,0.058333333,0.121212121,0.077308518,0,0.431361529,0.877952756,0.570866142,0.383939774,0.75,0.975,7
0.929237947,0.116666667,0.106060606,0.279885469,0.079866889,0.247997752,0.885826772,0.547244094,0.221664575,0.5,1,7
0.78900985,0.958333333,0.227272727,0.095919828,0.051580699,0.671069271,0.850393701,0.645669291,0.067057019,0.25,0.75,1
0.589424572,0.091666667,0.348484848,0.042949177,0.039933444,0.153154419,0.716535433,0.38976378,0.109995818,1,0.25,6
0.841627786,0.169444444,0.090909091,0.182534001,0.03327787,0.602782071,0.893700787,0.535433071,0.323713927,0.25,0.95,7
0.615863142,0.358333333,0.590909091,0.250536865,0.143094842,0.110299283,0.732283465,0.098425197,0.051721734,1,0.075,4
0.709953344,0.252777778,0.151515152,0.021474588,0.006655574,0.196431081,0.885826772,0.472440945,0.326641573,0.25,0.575,5
0.742871954,0.213888889,0.454545455,0.214745884,0.272878536,0.050583111,0.665354331,0.141732283,0.356196849,0.25,0.75,2
0.893986522,0.480555556,0.181818182,0.400858984,0.133111481,0.371364339,0.968503937,0.586614173,0.227519866,0.75,0.8,1
0.599015034,0.919444444,0.348484848,0,0,0.193901925,0.807086614,0.708661417,0.118918165,1,0.25,3
0.838776568,0.072222222,0.196969697,0.386542591,0.039933444,0.413095405,0.830708661,0.519685039,0.12923463,0.75,0.55,1
0.635562468,0.358333333,0.272727273,0.021474588,-0.011647255,0.269636083,0.893700787,0.401574803,0.038617036,0.75,0.4,6
0.580611716,0.088888889,0.484848485,0.154617037,0.06156406,0.090487565,0.606299213,0.299212598,0.125749338,1,0.25,6
0.593831001,0.1,0.318181818,0.060844667,-0.003327787,0.025572573,0.74015748,0.401574803,0.142199916,1,0.25,6
0.649818559,0.013888889,0.409090909,0.125268432,0.053244592,0.090768582,0.692913386,0.511811024,0.163390492,1,0.25,3
0.748833593,0.588888889,0.196969697,0.380100215,0.078202995,0.352957707,0.992125984,0.696850394,0.26516102,0.75,0.65,5
0.621565578,0.761111111,0.121212121,0.030064424,-0.003327787,0.069551777,0.952755906,0.716535433,0.092848181,0.75,0.25,6
0.686365993,0,0.106060606,0,0,0.271884221,0.893700787,0.61023622,0.71169664,0.25,0.4,2
0.738724728,0.486111111,0.166666667,0.228346457,0.038269551,0.10552199,0.968503937,0.594488189,0.070960546,0.25,0.75,5
0.647226542,0.397222222,0.151515152,0.021474588,-0.011647255,0.258395391,0.937007874,0.523622047,0.125470514,0.75,0.1,3
0.886210472,0.925,0.090909091,0.304939155,0.083194676,0.671490797,0.913385827,0.649606299,0.597239649,0.75,0.95,7
0.70943494,0.758333333,0.196969697,0.021474588,0.004991681,0.208655332,0.956692913,0.775590551,0.340164506,0.25,0.575,5
0.820891654,0.097222222,0.196969697,0.244810308,0.08985025,0.270338626,0.830708661,0.5,0.470932664,0.75,0.775,1
0.827112494,0.05,0.03030303,0.077308518,0.053244592,0.703105241,0.921259843,0.606299213,0.168409313,0.25,0.725,1
0.554432348,0.975,0.090909091,0,0,0.114655051,0.905511811,0.625984252,0.214415168,1,0.425,4
0.716174184,0.261111111,0.257575758,0.107372942,0.048252912,0.059013629,0.838582677,0.366141732,0.052837028,0.25,0.75,5
0.637895283,0.161111111,0.257575758,0,0,0.061402276,0.799212598,0.393700787,0.200892235,1,0.4,6
0.55469155,0.736111111,0.196969697,0.021474588,0.008319468,0.122804552,0.968503937,0.775590551,0.206608114,1,0.425,4
0.860031104,0.008333333,0.439393939,0.030064424,0.023294509,0.347618379,0.673228346,0.507874016,0.071099958,0.75,0.875,7
0.665111457,0.625,0.515151515,0.088761632,0.134775374,0.218631446,0.976377953,0.826771654,0.1706399,0.75,0.075,3
0.798081908,0.933333333,0.121212121,0.042949177,0.031613977,0.248840804,0.901574803,0.653543307,0.054370556,0.75,0.8,2
0.748315189,0.663888889,0.196969697,0.121689334,0.101497504,0.134888296,0.988188976,0.751968504,0.228216925,0.75,0.1,2
0.841109383,0.280555556,0.46969697,0.095919828,0.02828619,0.291414922,0.716535433,0.125984252,0.00418235,0.75,0.975,7
0.745204769,0.402777778,0.166666667,0.25841088,0.054908486,0.336799213,0.937007874,0.515748031,0.288163948,0.75,0.65,5
0.607568688,0.919444444,0.287878788,0,0,0.060418716,0.838582677,0.704724409,0.112505228,1,0.25,3
0.55469155,0.175,0.515151515,0.107372942,0.148086522,0.049178024,0.590551181,0.114173228,0.046145267,1,0.25,4
0.770606532,0.211111111,0.212121212,0.085898354,0.019966722,0.235070957,0.842519685,0.417322835,0.49212324,0.25,0.725,1
0.786158631,0.538888889,0.151515152,0.137437366,0.06156406,0.312631727,0.980314961,0.645669291,0.180677541,0.75,0.8,2
0.628564023,0.072222222,0.257575758,0.137437366,0.03327787,0.110299283,0.791338583,0.484251969,0.147915795,1,0.25,6
0.517107309,0.991666667,0.303030303,0,0,0.04341717,0.783464567,0.586614173,0.061759375,1,0.25,6
0.881804044,0.211111111,0.409090909,0.060844667,0.016638935,0.509343825,0.700787402,0.192913386,0.379896835,0.25,1,7
0.714618974,0.630555556,0.303030303,0.121689334,0.093178037,0.111985387,1,0.779527559,0.287327478,0.75,0.1,5
0.665111457,0.213888889,0.075757576,0.211166786,0.034941764,0.180132078,0.905511811,0.543307087,0.193782239,0.75,0.05,5
0.583722136,0.280555556,0.378787879,0.115962777,0.068219634,0.086553323,0.775590551,0.224409449,0.23365398,1,0.075,4
0.565837221,0.336111111,0.46969697,0,0,0.184909372,0.779527559,0.18503937,0.136205214,1,0.075,4
0.876101607,0.491666667,0.181818182,0.198282033,0.159733777,0.302796122,0.972440945,0.594488189,0.097588178,0.75,0.95,7
0.602643857,0.797222222,0.378787879,0.357193987,0.139767055,0.048053955,0.901574803,0.877952756,0.245364562,1,0.25,3
0.692846034,0.05,0.181818182,0.077308518,0.026622296,0.485878882,0.846456693,0.547244094,0.426599749,0.75,0.25,1
0.837998963,0.808333333,0.060606061,0.510379384,0.148086522,0.89447801,0.940944882,0.665354331,0.203680468,0.25,0.725,2
0.572058061,0.083333333,0.106060606,0,0,0.225937895,0.88976378,0.562992126,0.033458804,1,0.075,4
0.61249352,0.944444444,0.090909091,0.107372942,0.079866889,0.150765772,0.913385827,0.637795276,0.118360519,1,0.25,6
0.827112494,0.913888889,0.151515152,0.163206872,0.069883527,0.630462273,0.897637795,0.677165354,0.457549143,0.25,0.725,1
0.853551063,0.141666667,0.272727273,0.242662849,0.169717138,0.253618098,0.783464567,0.397637795,0.323016869,0.25,0.975,1
0.785381026,0.133333333,0.196969697,0.125268432,0.06156406,0.14683153,0.834645669,0.472440945,0.240206329,0.75,0.55,2
0.548211509,0.452777778,0.242424242,0.030064424,0.008319468,0.181677673,0.956692913,0.531496063,0.140526976,1,0.025,4
0.725505443,0.166666667,0.196969697,0.292054402,0.214642263,0.058592103,0.834645669,0.44488189,0.301129235,0.25,0.725,5
0.808449974,0.502777778,0.272727273,0.150322119,0.079866889,0.026977659,0.980314961,0.594488189,0.126028161,0.75,0.8,2
0.531622602,0.366666667,0.439393939,0.021474588,0.023294509,0.081354503,0.830708661,0.25984252,0.089362889,1,0.025,4
0.773716952,0.144444444,0.121212121,0.221188261,0.021630616,0.605311227,0.874015748,0.515748031,0.570193782,0.25,0.5,1
0.856920684,0.283333333,0.272727273,0.021474588,-0.003327787,0.493044822,0.842519685,0.350393701,0.414192109,0.75,0.975,7
0.561949196,0.305555556,0.075757576,0.021474588,-0.031613977,0.179289026,0.921259843,0.551181102,0.14247874,1,0.1,4
0.863141524,0.969444444,0.212121212,0.107372942,0.011647255,0.420823381,0.846456693,0.633858268,0.312979228,0.25,0.975,7
0.79212027,0.133333333,0.181818182,0.211166786,0.078202995,0.509203316,0.842519685,0.480314961,0.691481946,0.25,0.725,2
0.580611716,0.966666667,0.287878788,0.212598425,0.183028286,0.081776029,0.807086614,0.633858268,0.075282309,1,0.25,3
0.72343183,0.122222222,0.212121212,0.064423765,0.06655574,0.198117184,0.826771654,0.468503937,0.16241461,0.75,0.575,5
0.611456713,0.158333333,0.121212121,0.021474588,0.004991681,0.077420261,0.877952756,0.519685039,0.115432873,1,0.05,4
0.522032141,0.155555556,0.484848485,0.077308518,0.136439268,0.017844597,0.61023622,0.169291339,0.068590548,1,0.025,3
0.87973043,0.7,0.106060606,0.360057266,0.098169717,0.514823662,0.964566929,0.700787402,0.31813746,0.75,1,7
0.77967859,0.169444444,0.106060606,0.486757337,0.021630616,0.613882254,0.885826772,0.523622047,0.444305033,0.25,0.725,2
0.546397097,0.875,0.121212121,0.021474588,-0.009983361,0.154981031,0.921259843,0.68503937,0.195036944,1,0.425,4
0.847071021,0.166666667,0.181818182,0.077308518,0,0.414641,0.846456693,0.464566929,0.263348669,0.75,0.95,7
0.700362882,0.380555556,0.363636364,0.115962777,0.091514143,0.310102571,0.877952756,0.350393701,0.337515684,0.75,0.1,3
0.558320373,0.608333333,0.318181818,0.021474588,0.011647255,0.167907826,1,0.755905512,0.137041684,1,0.425,4
0.747796786,0.341666667,0.272727273,0.047959914,0.019966722,0.205283125,0.877952756,0.377952756,0.368325666,0.75,0.825,2
0.491187144,0.058333333,0.333333333,0.088761632,0.044925125,0.015174933,0.74015748,0.464566929,0.104558762,1,0.025,6
0.796008294,0.163888889,0.363636364,0.251252684,0.24625624,0.32471547,0.720472441,0.287401575,0.330126865,0.75,0.825,1
0.526697771,0.225,0.151515152,0,0,0.068568217,0.874015748,0.464566929,0.08615642,1,0.425,4
0.572058061,0.336111111,0.318181818,0.030064424,0.023294509,0.137136434,0.858267717,0.334645669,0.183326363,1,0.075,4
0.865992742,0.358333333,0.439393939,0.33357194,0.179700499,0.251931994,0.822834646,0.248031496,0.242576328,0.25,0.975,7
0.648263349,0.505555556,0.318181818,0.150322119,-0.079866889,0.182520725,0.976377953,0.590551181,0.192806357,0.75,0.1,3
0.707102125,0.269444444,0.303030303,0.151753758,0.101497504,0.035970212,0.811023622,0.303149606,0.076815837,0.25,0.75,5
0.702695697,0.052777778,0.181818182,0.271295634,0.054908486,0.33398904,0.842519685,0.543307087,0.238393977,0.75,0.8,6
0.543027475,0.288888889,0.227272727,0,0,0.135871856,0.866141732,0.401574803,0.09940053,1,0.075,4
0.858475894,0.075,0.075757576,0.030064424,-0.001663894,0.527890965,0.897637795,0.578740157,0.331242158,0.25,0.925,7
0.67496112,0.5,0.015151515,0.244810308,0.143094842,0.334270058,0.940944882,0.618110236,0.063292904,0.75,0.05,3
0.773198548,0.027777778,0.106060606,0.231925555,0.06156406,0.282984404,0.893700787,0.594488189,0.114178168,0.25,0.75,2
0.768532919,0.025,0.151515152,0.060844667,0.016638935,0.581565266,0.87007874,0.586614173,0.766206608,0.25,0.725,2
0.616381545,0.983333333,0.136363636,0,0,0.08683434,0.885826772,0.622047244,0.201449882,1,0.125,4
0.660445827,0.044444444,0.212121212,0.251252684,0.166389351,0.169453421,0.822834646,0.539370079,0.152655793,0.75,0.25,3
0.724468637,0.222222222,0.46969697,0.193271296,-0.22296173,0.042995644,0.661417323,0.122047244,0.280496306,0.25,0.75,5
0.817003629,0.897222222,0.212121212,0.136005727,0.041597338,0.476464803,0.885826772,0.708661417,0.230029276,0.75,0.775,1
0.736132711,0.95,0.136363636,0.395848246,0.133111481,0.281438808,0.88976378,0.645669291,0.131325805,0.75,0.275,5
0.55469155,0.130555556,0.196969697,0,0,0.11999438,0.834645669,0.472440945,0.212045169,1,0.25,4
0.687402799,0.919444444,0.318181818,0.030064424,0.019966722,0.318673598,0.826771654,0.704724409,0.34713509,0.75,0.25,6
0.745982374,0.141666667,0.272727273,0.193271296,0.154742097,0.286637628,0.783464567,0.397637795,0.302941587,0.75,0.825,2
0.607309487,0.930555556,0.333333333,0.042949177,0.014975042,0.122804552,0.803149606,0.692913386,0.140248153,1,0.25,6
0.73587351,0.333333333,0.590909091,0.115962777,0.15640599,0.30715189,0.700787402,0.059055118,0.079325247,0.75,0.325,5
0.713582167,0.233333333,0.484848485,0.085898354,0.139767055,0.017423072,0.661417323,0.106299213,0.196988708,0.25,0.725,5
0.699585277,0.016666667,0.227272727,0.042949177,0.048252912,0.213292117,0.826771654,0.570866142,0.233932804,0.75,0.325,6
0.687402799,0.922222222,0.257575758,0.136005727,0.138103161,0.08683434,0.850393701,0.696850394,0.282169246,0.25,0.725,2
0.617936755,0.213888889,0.272727273,0.151753758,0.023294509,0.059154138,0.799212598,0.338582677,0.100515823,0.75,0.05,3
0.709953344,0.755555556,0.136363636,0.030064424,0.004991681,0.271322186,0.956692913,0.728346457,0.111389934,0.75,0.775,5
0.724209435,0.233333333,0.318181818,0.154617037,0.198003328,0.184909372,0.779527559,0.283464567,0.120730517,0.75,0.325,5
0.708138932,0.158333333,0.439393939,0.088761632,0.081530782,0.021076296,0.649606299,0.212598425,0.2195734,0.25,0.725,5
0.873250389,0.158333333,0.151515152,0.202576951,0.078202995,0.2926795,0.866141732,0.496062992,0.486686184,0.25,0.95,7
0.526956973,0.244444444,0.424242424,0.088761632,0.039933444,0.024589012,0.716535433,0.173228346,0.025372926,1,0.15,3
0.744167963,0.522222222,0.212121212,0.194702935,0.036605657,0.418996768,0.984251969,0.62992126,0.359263906,0.25,0.3,2
0.901244168,0.691666667,0.333333333,0.327845383,0.369384359,0.440073064,0.984251969,0.850393701,0.08615642,0.25,1,1
0.569466045,0.169444444,0.090909091,0,0,0.211465505,0.893700787,0.535433071,0.116269343,1,0.425,4
0.633229653,0.458333333,0.257575758,0.156048676,-0.09484193,0.161022903,0.956692913,0.531496063,0.200195176,0.75,0.05,3
0.727579057,0.158333333,0.333333333,0.312813171,0.236272879,0.064493466,0.744094488,0.322834646,0.3198104,0.25,0.6,5
0.622602385,0.897222222,0.363636364,0.088761632,0.099833611,0.152732893,0.811023622,0.751968504,0.158929318,1,0.25,3
0.890098497,0.458333333,0.166666667,0.047959914,0.018302829,0.175354784,0.960629921,0.562992126,0.151540499,0.5,1,7
0.67651633,0.427777778,0.151515152,0.042949177,0.008319468,0.10439792,0.948818898,0.547244094,0.207583996,0.75,0.5,5
0.696734059,0.2,0.106060606,0.365783822,0.034941764,0.118167767,0.893700787,0.523622047,0.244806915,0.25,0.3,2
0.665111457,0,0.060606061,0.121689334,0.021630616,0.215961782,0.913385827,0.614173228,0.230447512,0.75,0.05,5
0.598237429,0.694444444,0.378787879,0.261989979,0.324459235,0.140087115,0.976377953,0.87007874,0.068032901,1,0.075,4
0.77812338,0.588888889,0.363636364,0.154617037,0.043261231,0.173809189,1,0.736220472,0.387425066,0.75,0.825,1
0.601088647,0.475,0.257575758,0.292054402,0.041597338,0.182380216,0.968503937,0.559055118,0.125749338,1,0.05,4
0.604199067,0.325,0.045454545,0,0,0.190108192,0.929133858,0.57480315,0.034434686,1,0.15,4
0.854847071,0.938888889,0.227272727,0,0,0.561051005,0.854330709,0.669291339,0.147915795,0.25,0.95,7
0.632452048,0.786111111,0.303030303,0.214745884,0.168053245,0.009414079,0.933070866,0.838582677,0.073051722,1,0.25,3
0.809227579,0.1,0.5,0.143879742,0.009983361,0.140087115,0.594488189,0.25984252,0.222779869,0.25,0.725,1
0.857698289,0.808333333,0.287878788,0.150322119,0.068219634,0.76942532,0.917322835,0.822834646,0.126446396,0.25,0.95,1
0.791083463,0.286111111,0.075757576,0.077308518,0.009983361,0.443866798,0.917322835,0.543307087,0.093963474,0.25,0.575,2
0.591238984,0.469444444,0.272727273,0.317108089,0.292845258,0.136574399,0.960629921,0.543307087,0.077094661,1,0.05,3
0.769310524,0.6,0.272727273,0.163206872,0.186356073,0.360123648,1,0.732283465,0.299456294,0.75,0.325,2
0.879471229,0.494444444,0.136363636,0.327129563,0.321131448,0.36195026,0.968503937,0.606299213,0.097867001,0.75,0.8,1
0.637376879,0.697222222,0.166666667,0.107372942,0.014975042,0.128143881,0.976377953,0.744094488,0.017705284,1,0.05,6
0.884914463,0.863888889,0.151515152,0.224051539,0.068219634,0.324574961,0.917322835,0.708661417,0.371253311,0.75,0.95,7
0.846552618,0.202777778,0.227272727,0.339298497,0.164725458,0.093157229,0.830708661,0.405511811,0.14247874,0.75,0.975,7
0.860290306,0.544444444,0.439393939,0.136005727,0.129783694,0.319235633,0.980314961,0.649606299,0.103443469,0.75,0.975,7
