F2,F3,F1,F11,F4,F6,F10,F9,F5,F7,F12,F8,out,,,,
0.948449198,0.88576716,0.889128306,0.237056738,0.939464494,0.479109401,0.567582831,0.387504881,0.4291939,0.8142,0.6934,0.3662,2,,,,
0.962139037,0.951716016,0.856611166,0.234397163,0.905371695,0.417811985,0.574736446,0.371300273,0.449164851,0.7849,0.7654,0.426,2,,,,
0.995294118,0.878532974,0.845249755,0.239007092,0.911525029,0.454095657,0.592620482,0.37418977,0.417211329,0.9888,0.8179,0.4297,2,,,,
0.919144385,0.961473755,0.893633692,0.235106383,0.872941959,0.409015943,0.585466867,0.392815307,0.449891068,0.9167,0.6689,0.5688,2,,,,
0.915721925,0.930349933,0.82115573,0.234219858,0.859803759,0.410390324,0.576807229,0.409605623,0.428104575,0.9229,0.7239,0.4504,2,,,,
0.989090909,0.890814266,0.833300686,0.234574468,0.875935473,0.421385377,0.600150602,0.383209684,0.40087146,0.8044,0.9167,0.3918,2,,,,
0.959358289,0.944313594,0.883055828,0.233687943,0.893896557,0.435129192,0.58377259,0.368918391,0.427378359,0.8167,0.8813,0.2515,2,,,,
0.98459893,0.893169583,0.871302644,0.235106383,0.871944121,0.43677845,0.598832831,0.393205779,0.43718228,0.9204,0.9253,0.4382,2,,,,
0.925347594,0.885094213,0.873457395,0.228723404,0.939797106,0.463716328,0.592620482,0.321749317,0.445896877,0.9387,0.6897,0.4248,2,,,,
0.990374332,0.883411844,0.911067581,0.215602837,0.86745385,0.457394173,0.610316265,0.357946115,0.468046478,0.9473,0.8301,0.3662,2,,,,
0.979251337,0.896870794,0.879725759,0.223404255,0.879095294,0.470038483,0.634224398,0.336509176,0.459694989,0.9448,0.769,0.5139,2,,,,
0.940106952,0.926480485,0.861116552,0.234397163,0.906203226,0.431830676,0.592055723,0.368918391,0.456063907,0.7727,0.8508,0.3979,2,,,,
0.93368984,0.956594886,0.884818805,0.235992908,0.866788625,0.435404068,0.585843373,0.364154627,0.452069717,0.8508,0.7104,0.437,2,,,,
0.97026738,0.974091521,0.8417238,0.230673759,0.940961251,0.442275976,0.602221386,0.38609918,0.367828613,0.9033,0.7617,0.3809,2,,,,
0.945668449,0.918405114,0.845445642,0.232446809,0.901214036,0.428807037,0.598456325,0.362241312,0.414306463,0.907,0.8044,0.3857,2,,,,
0.985454545,0.888963661,0.826640548,0.231205674,0.927157825,0.405992303,0.576995482,0.364623194,0.453159041,0.9192,0.8667,0.3711,2,,,,
0.92855615,0.975437416,0.836043095,0.243971631,0.939464494,0.457943925,0.59375,0.385122999,0.40486565,0.8521,0.9082,0.4236,2,,,,
0.984812834,0.956258412,0.849559256,0.22677305,0.891900881,0.435953821,0.608810241,0.41858649,0.386347131,0.907,0.7202,0.3748,2,,,,
0.937112299,0.958445491,0.847404505,0.214007092,0.893065026,0.400769654,0.586596386,0.357008981,0.407770516,0.8472,0.6909,0.3625,2,,,,
0.926417112,0.964165545,0.868168462,0.245390071,0.885248628,0.424409016,0.573795181,0.35177665,0.417211329,0.8911,0.8008,0.293,2,,,,
0.976470588,0.96551144,0.846033301,0.243439716,0.886745385,0.404068169,0.571536145,0.367981257,0.408496732,0.7532,0.6897,0.4163,2,,,,
0.94802139,0.950874832,0.828795299,0.219326241,0.913188092,0.435404068,0.591490964,0.353689965,0.365286855,0.9448,0.8423,0.1428,2,,,,
0.943743316,0.938761777,0.829187071,0.233156028,0.85065691,0.425783397,0.565323795,0.315540804,0.425925926,0.7605,0.8997,0.4138,2,,,,
0.947593583,0.88038358,0.833888345,0.192198582,0.934807916,0.430181418,0.546686747,0.360835611,0.438634713,0.8142,0.824,0.2869,2,,,,
0.95144385,0.969380888,0.857198825,0.214184397,0.909363047,0.435953821,0.554781627,0.323155018,0.385620915,0.7922,0.9509,0.2905,2,,,,
0.940534759,0.924293405,0.85367287,0.221453901,0.90603692,0.428807037,0.533509036,0.319836002,0.403413217,0.636,0.7129,0.3687,2,,,,
0.934545455,0.92782638,0.847208619,0.228191489,0.853650424,0.472787246,0.565700301,0.358922296,0.408133624,0.8203,0.7397,0.3625,2,,,,
0.994652406,0.903263795,0.830166503,0.22677305,0.85747547,0.419736119,0.559487952,0.360835611,0.421568627,0.8374,0.9253,0.3198,2,,,,
0.949946524,0.96012786,0.855239961,0.206205674,0.869615832,0.452996152,0.538215361,0.315072237,0.375090777,0.7312,0.8875,0.4309,2,,,,
0.950160428,0.924629879,0.82115573,0.215070922,0.903874938,0.423584387,0.520331325,0.326981648,0.399419027,0.8386,0.8643,0.3796,2,,,,
1,0.94986541,0.81136141,0.209042553,0.930151339,0.424409016,0.544239458,0.313158922,0.40087146,0.7324,0.8643,0.3259,2,,,,
0.991657754,0.947846568,0.870910872,0.207624113,0.828538167,0.404892798,0.534826807,0.33319016,0.387073348,0.78,0.8362,0.4907,2,,,,
0.277005348,0.982839838,0.922037218,0.284042553,0.945784134,0.845794393,0.959713855,0.449043342,0.502904866,0.9558,0.6604,0.5176,2,,,,
0.265882353,0.977624495,0.947894221,0.296276596,0.937136205,0.91368884,0.957831325,0.520499805,0.483660131,0.9387,0.8411,0.4016,2,,,,
0.274652406,0.971231494,0.909696376,0.305851064,0.937468818,0.886750962,0.956701807,0.497071456,0.522512709,1.05,0.7947,0.4199,2,,,,
0.229090909,0.983681023,0.964152791,0.313475177,0.945950441,0.885101704,0.957266566,0.473643108,0.504720407,1.117,0.8435,0.5261,2,,,,
0.234224599,0.974259758,0.945739471,0.346453901,0.901380343,0.896646509,0.96498494,0.48028114,0.488743646,0.9521,0.9241,0.5237,2,,,,
0.216470588,0.966857335,0.926150833,0.356737589,0.915183769,0.876855415,0.935993976,0.4865287,0.498547567,1.041,0.719,0.5676,2,,,,
0.221390374,0.983512786,0.913418217,0.35070922,0.916846832,0.867509621,0.937876506,0.490042952,0.522149601,1.049,0.7153,0.5273,2,,,,
0.228449198,0.977960969,0.954946131,0.382624113,0.92599368,0.847993403,0.946347892,0.537680594,0.557734205,1.029,0.7629,0.5396,2,,,,
0.220534759,0.988223419,0.917727718,0.378546099,0.928321969,0.876030786,0.961031627,0.453729012,0.525780683,1.134,0.6738,0.5139,2,,,,
0.229518717,0.980820996,0.904407444,0.427836879,0.883918177,0.855964816,0.926393072,0.520890277,0.561002179,1.106,0.8887,0.5017,2,,,,
0.205240642,0.972577389,0.935945152,0.42393617,0.888574755,0.894172622,0.953125,0.458024209,0.512345679,1.139,0.7043,0.5054,2,,,,
0.215187166,0.969885599,0.973359452,0.457978723,0.899052054,0.872182518,0.957266566,0.468176494,0.506535948,1.082,0.7605,0.5505,2,,,,
0.223529412,0.962483176,0.933986288,0.47358156,0.884916015,0.886750962,0.954066265,0.422491214,0.514524328,1.024,0.6091,0.5444,2,,,,
0.232941176,0.971399731,0.915768854,0.490957447,0.893065026,0.886201209,0.94503012,0.492385787,0.483297023,1.09,0.7971,0.4663,2,,,,
0.231871658,0.970222073,0.965132223,0.519148936,0.934475304,0.878504673,0.938064759,0.504880906,0.514887436,0.9192,0.896,0.5359,2,,,,
0.222887701,0.97089502,0.956904995,0.508333333,0.885248628,0.869708631,0.949548193,0.471300273,0.53449528,0.9937,0.658,0.4907,2,,,,
0.233368984,0.970222073,0.921253673,0.753900709,0.909529353,0.808686091,0.942394578,0.514642718,0.508351489,1.143,0.7922,0.5383,2,,,,
0.241497326,0.974932705,0.969833497,0.931560284,0.866788625,0.846893898,0.948606928,0.466614604,0.522512709,1.027,0.7886,0.5652,2,,,,
0.237647059,0.974091521,0.952203722,0.936524823,0.878762681,0.844969764,0.963290663,0.475595471,0.530864198,1.025,0.7385,0.3455,2,,,,
0.23144385,0.977119785,0.978060725,0.954432624,0.933311159,0.863936229,0.941076807,0.502928544,0.497458243,1.007,0.9351,0.4895,2,,,,
0.228449198,0.977119785,0.913614104,0.984574468,0.879095294,0.859538208,0.973644578,0.500976181,0.488017429,1.112,0.7874,0.5334,2,,,,
0.233368984,0.984185734,0.904799216,0.997340426,0.866456012,0.893897746,0.983810241,0.499023819,0.510530138,1.149,0.8813,0.5334,2,,,,
0.240641711,0.979811575,0.897943193,0.955851064,0.882754033,0.851291919,0.940512048,0.461538462,0.522875817,1.135,0.7935,0.4663,2,,,,
0.248128342,0.966857335,0.959647405,0.956737589,0.86745385,0.855415063,0.938253012,0.484185865,0.548293391,1.25,0.6641,0.6384,2,,,,
0.222887701,0.968034993,0.910479922,0.95141844,0.903043406,0.84744365,0.979856928,0.500585709,0.475308642,1.146,0.8423,0.5652,2,,,,
0.238502674,0.980484522,0.916944172,0.980319149,0.861134209,0.849917537,0.94935994,0.463490824,0.484023239,1.106,0.7239,0.5383,2,,,,
0.215614973,0.975269179,0.909696376,0.953546099,0.945950441,0.848543156,0.956137048,0.459195627,0.509440813,1.118,0.6531,0.5115,2,,,,
0.189561497,0.967025572,0.923996082,0.981737589,0.882754033,0.816657504,0.952748494,0.475595471,0.514524328,1.165,0.7678,0.5872,2,,,,
0.206010695,0.97577389,0.938687561,0.970921986,0.874605022,0.839747114,0.940323795,0.47871925,0.524691358,1.123,0.8472,0.5798,2,,,,
0.204983957,0.975942127,0.90244858,0.929432624,0.895060702,0.810885102,0.954631024,0.490823897,0.481481481,1.033,0.7959,0.6079,2,,,,
0.216470588,0.971399731,0.963369246,0.973758865,0.92782305,0.82957669,0.955760542,0.477938305,0.48983297,1.011,0.8142,0.5554,2,,,,
0.205240642,0.96012786,0.924191969,0.941666667,0.874937635,0.819406267,0.963478916,0.406872316,0.495279593,1.04,0.8813,0.5457,2,,,,
0.204983957,0.955585464,0.935945152,0.957801418,0.911691335,0.820505772,0.958584337,0.419757907,0.500726216,1.115,0.8447,0.5359,2,,,,
0.185903743,0.97089502,0.952007835,0.962056738,0.924330617,0.822979659,0.978539157,0.419367435,0.499636892,0.9766,0.8594,0.5164,2,,,,
0.214117647,0.961473755,0.935945152,0.948049645,0.850823216,0.818306762,0.96121988,0.419757907,0.478213508,0.9985,0.6519,0.5432,2,,,,
0.189561497,0.948014805,0.90244858,0.962411348,0.88741061,0.804837823,0.934864458,0.414291292,0.469862019,1.024,0.9424,0.5823,2,,,,
0.192962567,0.965174966,0.944564153,0.971453901,0.840844836,0.795217152,0.950865964,0.401015228,0.450254176,1.011,0.9229,0.5054,2,,,,
0.79486631,0.879037685,0.774338883,0.187588652,0.835855646,0.243952721,0.248493976,0.19304959,0.24778504,0.459,0.8569,0.2747,2,,,,
0.79315508,0.805854643,0.750636631,0.177836879,0.803592217,0.299340297,0.275037651,0.150605232,0.260203341,0.6592,0.9009,0.3052,2,,,,
0.804064171,0.863391655,0.741821743,0.194326241,0.79028771,0.323254535,0.266189759,0.201639984,0.24379085,0.4932,0.813,0.2881,2,,,,
0.779679144,0.850605653,0.790597453,0.184219858,0.786462664,0.298240792,0.293486446,0.239750098,0.287654321,0.5847,0.8374,0.3406,2,,,,
0.817967914,0.839165545,0.799608227,0.195921986,0.814069516,0.342495877,0.301769578,0.214017962,0.238453159,0.5261,0.8496,0.3601,2,,,,
0.76171123,0.865578735,0.819784525,0.195921986,0.839680692,0.369433755,0.283509036,0.230222569,0.290341322,0.6482,0.7556,0.3052,2,,,,
0.807914439,0.878701211,0.75612145,0.190957447,0.836354565,0.330126443,0.329442771,0.222100742,0.262418301,0.6104,0.8093,0.2856,2,,,,
0.756363636,0.897711978,0.756513222,0.185460993,0.78163978,0.371907642,0.312123494,0.255017571,0.26594045,0.5115,0.8936,0.2539,2,,,,
0.756363636,0.868775236,0.827424094,0.192021277,0.823216365,0.332050577,0.342808735,0.233541585,0.313362382,0.5566,0.9277,0.3442,2,,,,
0.771122995,0.878532974,0.77453477,0.172925532,0.850823216,0.341946124,0.336408133,0.242600547,0.293863471,0.4456,0.6165,0.26,2,,,,
0.777540107,0.89333782,0.750832517,0.211524823,0.819225012,0.36833425,0.352221386,0.22354549,0.360820625,0.5481,0.7117,0.4236,2,,,,
0.788235294,0.982839838,0.759451518,0.207801418,0.805587893,0.352941176,0.356174699,0.261694651,0.299201162,0.5664,0.6665,0.3088,2,,,,
0.735614973,0.853633917,0.774730656,0.198758865,0.808248794,0.358713579,0.360128012,0.227840687,0.278358751,0.5701,0.498,0.2771,2,,,,
0.765347594,0.959286676,0.808619001,0.193794326,0.872110427,0.386750962,0.346762048,0.122959781,0.2389252,0.4224,0.7678,0.188,2,,,,
0.80342246,0.854979812,0.779236043,0.192553191,0.829536005,0.382627817,0.372929217,0.266926982,0.269063181,0.5444,0.8813,0.3406,2,,,,
0.791229947,0.89602961,0.821547502,0.168173759,0.80026609,0.386201209,0.386106928,0.320304569,0.276579521,0.5872,0.6775,0.2356,2,,,,
0.765561497,0.89602961,0.8374143,0.203191489,0.824047896,0.379879054,0.367658133,0.230222569,0.281917211,0.5005,0.8618,0.2441,2,,,,
0.766203209,0.915040377,0.833300686,0.19822695,0.8425079,0.3526663,0.388554217,0.244513862,0.288997821,0.5115,0.8716,0.3125,2,,,,
0.733262032,0.905955585,0.818217434,0.166223404,0.827706636,0.394172622,0.397778614,0.196368606,0.325780683,0.5139,0.7312,0.2649,2,,,,
0.761497326,0.917732167,0.817042116,0.200886525,0.819723931,0.404617922,0.412650602,0.305037095,0.319571532,0.5347,0.6335,0.3699,2,,,,
0.765775401,0.948519515,0.838785504,0.187234043,0.813237984,0.389774601,0.402108434,0.287426786,0.26151053,0.5298,0.946,0.2539,2,,,,
0.75144385,0.915881561,0.836043095,0.224822695,0.878762681,0.37575591,0.392695783,0.226903553,0.286782861,0.4956,0.6677,0.2063,2,,,,
0.805775401,0.885935397,0.793731636,0.222695035,0.840844836,0.371083013,0.383847892,0.213549395,0.279230211,0.6152,0.8862,0.2832,2,,,,
0.731122995,0.927153432,0.81410382,0.230141844,0.816564111,0.37273227,0.401543675,0.283131589,0.285003631,0.4761,0.5371,0.1172,2,,,,
0.767058824,0.900572005,0.810186092,0.211702128,0.850823216,0.392523364,0.405873494,0.239750098,0.299201162,0.4944,0.8228,0.2271,2,,,,
0.796363636,0.865578735,0.815475024,0.201241135,0.829868618,0.401869159,0.460278614,0.263568918,0.318264343,0.5591,0.6982,0.2893,2,,,,
0.742887701,0.881897712,0.845837414,0.208510638,0.858307001,0.401594283,0.419427711,0.251659508,0.307153232,0.4687,0.719,0.2734,2,,,,
0.774117647,0.905282638,0.829774731,0.215780142,0.794112756,0.392523364,0.428652108,0.262631784,0.2610748,0.4944,0.8264,0.1978,2,,,,
0.732192513,0.947510094,0.859549461,0.229432624,0.885913853,0.385101704,0.421875,0.246895744,0.25486565,0.5518,0.8179,0.282,2,,,,
0.724491979,0.903600269,0.770421156,0.190602837,0.825877266,0.407641561,0.413215361,0.28836392,0.282788671,0.5713,0.9155,0.2551,2,,,,
0.777754011,0.920592194,0.793731636,0.209574468,0.868119075,0.332050577,0.387612952,0.268840297,0.269063181,0.5554,0.7727,0.1477,2,,,,
0.735614973,0.96012786,0.794319295,0.190425532,0.853983037,0.402418911,0.417921687,0.224990238,0.294771242,0.542,0.9119,0.2429,2,,,,
0.731550802,0.96281965,0.842115573,0.228191489,0.813736903,0.39362287,0.434299699,0.244513862,0.316920842,0.5688,0.7678,0.2539,2,,,,
0.727914439,0.972745626,0.794123408,0.208156028,0.862963579,0.366135239,0.38253012,0.262163217,0.317792302,0.5676,0.8765,0.2246,2,,,,
0.729625668,0.928667564,0.763173359,0.216134752,0.833527357,0.370808136,0.423569277,0.224521671,0.283224401,0.4993,0.7166,0.2856,2,,,,
0.752085561,0.853129206,0.831733595,0.201950355,0.781806087,0.398020891,0.417921687,0.241663413,0.298765432,0.4675,0.7214,0.3577,2,,,,
0.765561497,0.85615747,0.824094025,0.207269504,0.817728255,0.412589335,0.428652108,0.24213198,0.237581699,0.6482,0.8093,0.2405,2,,,,
0.77026738,0.916722746,0.783545544,0.190602837,0.825212041,0.377130291,0.437123494,0.259312768,0.286782861,0.6177,0.9363,0.4004,2,,,,
0.74973262,0.946500673,0.77179236,0.205319149,0.769665724,0.384277075,0.400037651,0.194962905,0.296078431,0.5884,0.8252,0.2722,2,,,,
0.753796791,0.896366083,0.779431929,0.20070922,0.868451688,0.369433755,0.429781627,0.189691527,0.271713871,0.4138,0.5835,0.2771,2,,,,
0.73540107,0.894010767,0.82761998,0.190425532,0.878263762,0.405442551,0.404179217,0.278367825,0.249092229,0.4712,0.9668,0.2393,2,,,,
0.788877005,0.952220727,0.793927522,0.185638298,0.830866456,0.398020891,0.443335843,0.259312768,0.310275962,0.5737,0.99,0.415,2,,,,
0.754438503,0.911339166,0.841527914,0.219503546,0.866289706,0.376855415,0.414533133,0.277391644,0.26637618,0.4675,0.8191,0.1086,2,,,,
0.746951872,0.901076716,0.797453477,0.209929078,0.845335107,0.398570643,0.439006024,0.253572823,0.26771968,0.5652,0.8398,0.2551,2,,,,
0.778181818,0.903768506,0.838393732,0.206737589,0.800931315,0.414788345,0.435052711,0.224014057,0.292992012,0.6445,0.7507,0.321,2,,,,
0.801925134,0.880888291,0.844857982,0.201241135,0.832363213,0.391973612,0.445406627,0.201639984,0.292992012,0.5212,0.8533,0.3601,2,,,,
0.772834225,0.91218035,0.807247796,0.219326241,0.777814735,0.391973612,0.410579819,0.232604451,0.282788671,0.6934,0.9387,0.2283,2,,,,
0.739893048,0.902759085,0.784329089,0.189007092,0.768667886,0.341671248,0.396084337,0.237368216,0.25442992,0.5591,0.8862,0.3125,2,,,,
0.757433155,0.914030956,0.784720862,0.22535461,0.813237984,0.395272128,0.435429217,0.2354549,0.281009441,0.4858,0.813,0.199,2,,,,
0.519358289,0.491588156,0.295984329,0.206914894,0.361549975,0.028532161,0.27936747,0.115345568,0.117029775,0.155,5.697,0.1477,0,,,,
0.558716578,0.491083445,0.283055828,0.183156028,0.350241144,0.071137988,0.279932229,0.070558376,0.062055192,0.2686,5.399,0.1526,0,,,,
0.504171123,0.52641319,0.262487757,0.20035461,0.362048894,0.037575591,0.269766566,0.066263178,0.058968773,0.1428,5.116,0.08179,0,,,,
0.523636364,0.468034993,0.274045054,0.239893617,0.369865292,0.05,0.268448795,0.031936743,0.060711692,0.2075,5.265,0.02563,0,,,,
0.519786096,0.513627187,0.288148874,0.190602837,0.352569433,0.057366685,0.252823795,0.083873487,0.074473493,0.1782,5.746,0.1697,0,,,,
0.554438503,0.510598923,0.272673849,0.210460993,0.326459338,-0.010401319,0.266189759,0.09105818,0.078903413,0.1562,4.962,0.1428,0,,,,
0.51657754,0.501682369,0.292262488,0.178723404,0.333943123,0.026509071,0.27371988,0.070558376,0.087763253,0.0293,5.488,0.03174,0,,,,
0.526631016,0.503532974,0.297159647,0.207801418,0.356061866,0.047993403,0.262424699,0.092932448,0.071822803,0.1147,5.647,0.155,0,,,,
0.516149733,0.504542396,0.295984329,0.210106383,0.362381507,0.034551952,0.267319277,0.084381101,0.085112564,0.2454,5.648,0.1453,0,,,,
0.542887701,0.509925976,0.277766895,0.207978723,0.318476634,0.065420561,0.267884036,0.098203827,0.074909223,0.1099,5.614,0.1099,0,,,,
0.551016043,0.506224764,0.280901077,0.209929078,0.357891236,0.051676745,0.285203313,0.004291292,0.099273784,0.238,5.411,0.1416,0,,,,
0.523850267,0.475437416,0.26287953,0.192907801,0.356727091,0.046646509,0.281438253,0.073408825,0.082461874,0.1611,5.566,0.1746,0,,,,
0.512299465,0.51564603,0.309696376,0.198404255,0.335938799,0.049312809,0.265436747,0.067668879,0.081554103,0.1965,4.921,0.04639,0,,,,
0.555294118,0.501177658,0.284231146,0.209751773,0.363545651,0.010736668,0.254141566,0.080554471,0.064705882,0.09888,5.398,0.2795,0,,,,
0.495614973,0.495625841,0.2834476,0.205319149,0.356061866,0.049670148,0.25753012,0.030983991,0.115250545,0.144,5.568,0.1221,0,,,,
0.52855615,0.471063257,0.30244858,0.20141844,0.322135373,0.042605827,0.25,0.068645061,0.066920842,-0.1074,5.443,0.1758,0,,,,
0.556363636,0.504542396,0.277179236,0.198758865,0.336604025,0.034909291,0.256777108,0.122022647,0.063834423,0.2039,5.5,0.01709,0,,,,
0.559144385,0.495962315,0.292654261,0.191843972,0.355729253,0.017449148,0.265813253,0.094377196,0.062490922,0.09155,5.391,0.02808,0,,,,
0.513368984,0.450201884,0.28129285,0.206205674,0.283552303,0.015434305,0.254706325,0.07149551,0.092193174,0.2014,5.383,0.1147,0,,,,
0.536256684,0.512113055,0.290107738,0.222340426,0.308830866,0.075508521,0.265436747,0.038609918,0.071350763,0.3467,5.068,0.09521,0,,,,
0.567700535,0.503196501,0.30950049,0.237943262,0.341593215,0.044282573,0.262048193,0.048613823,0.038997821,0.2063,4.935,0.2271,0,,,,
0.511016043,0.485868102,0.284231146,0.199113475,0.329452852,0.028532161,0.264871988,0.092463881,0.125453885,0.1611,5.404,0.144,0,,,,
0.530909091,0.476615074,0.299314398,0.20070922,0.326625644,0.050659703,0.271649096,-0.010964467,0.035018155,0.1892,4.801,0.1135,0,,,,
0.519572193,0.499495289,0.290695397,0.20070922,0.329452852,0.047636064,0.244728916,0.052440453,0.077124183,0.2527,5.767,0.001221,0,,,,
0.543101604,0.47897039,0.274045054,0.202836879,0.368202229,0.048653106,0.267884036,0.038133542,0.064270153,0.1587,5.166,0.1636,0,,,,
0.571336898,0.530282638,0.281488737,0.192375887,0.325960419,0.052006597,0.249623494,0.093908629,0.086419753,0.1453,5.209,-0.07324,0,,,,
0.536684492,0.506393001,0.2791381,0.20212766,0.32230168,0.031528312,0.272025602,0.028598204,0.112127814,0.1233,5.421,0.07568,0,,,,
0.534545455,0.476110363,0.258961802,0.183333333,0.373191419,0.05637713,0.272778614,0.089144865,0.064270153,0.238,5.021,0.1538,0,,,,
0.532834225,0.479306864,0.287365328,0.204609929,0.297355729,0.048982958,0.25753012,-0.005244045,0.080682643,0.1672,5.723,0.1074,0,,,,
0.536256684,0.486877524,0.311067581,0.208687943,0.355729253,0.040929082,0.275037651,0.063412729,0.069607843,0.166,5.027,0.1135,0,,,,
